Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7754193175,,7754193175,,3031790660,,,0
H5,2017,2017,2017,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,60819057,,60819057,,22457866,,,0
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,31,Azerbaijan,AZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,833358701,,833358701,,349263863,,,0
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,268,Georgia,GEO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1023220,,1023220,,393552,,,0
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,368,Iraq,IRQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,391105600,,391105600,,141321582,,,0
H5,2017,2017,2017,6,1,2,Export,642,Romania,ROU,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,32279700,,32279700,,11196426,,,0
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,398,Kazakhstan,KAZ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3024219000,,3024219000,,1178886099,,,0
H5,2017,2017,2017,6,1,2,Export,642,Romania,ROU,498,Rep. of Moldova,MDA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1175819,,1175819,,408169,,,0
H5,2017,2017,2017,6,1,2,Export,642,Romania,ROU,579,Norway,NOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,90,,90,,593,,,0
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,643,Russian Federation,RUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3408794600,,3408794600,,1325803812,,,0
H5,2017,2017,2017,6,1,2,Export,642,Romania,ROU,688,Serbia,SRB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,24314634,,24314634,,9826573,,,0
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,784,United Arab Emirates,ARE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,54,,54,,150,,,0
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,795,Turkmenistan,TKM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,95692000,,95692000,,36121600,,,0
H5,2017,2017,2017,6,1,2,Export,642,Romania,ROU,804,Ukraine,UKR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3048812,,3048812,,1026103,,,0
