Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,18418,,,,7714,,,6
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,9763117866,,9763117866,,3623280787,,,6
H5,2017,2017,2017,6,1,1,Import,178,Congo,COG,24,Angola,AGO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,22,,22,,611,,,0
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,562341000,,562341000,,235073247,,,0
H5,2017,2017,2017,6,1,1,Import,178,Congo,COG,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5073,,,,1958,,,6
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7073838192,,7073838192,,2633654244,,,6
H5,2017,2017,2017,6,1,1,Import,178,Congo,COG,266,Gabon,GAB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,13322,,,,5143,,,6
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,376,Israel,ISR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,123499000,,123499000,,50312632,,,0
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,600260104,,600260104,,240907831,,,0
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,75729200,,75729200,,17361731,,,0
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,620,Portugal,PRT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,123122100,,123122100,,49596012,,,0
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,129981430,,129981430,,37472173,,,0
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,702,Singapore,SGP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,350889420,,350889420,,100531362,,,0
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,724,Spain,ESP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,486548400,,486548400,,176299225,,,0
H5,2017,2017,2017,6,1,2,Export,178,Congo,COG,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,236909019,,236909019,,82072325,,,0
