Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7411275006,,7411275006,,2966954176,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,51965438251,,51965438251,,16625024185,,,6
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,12,Algeria,DZA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1705092000,,1705092000,,799622226,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,68482200,,68482200,,22183500,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,61303000,,61303000,,23182335,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,44,Bahamas,BHS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,537679200,,537679200,,164272107,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4451686400,,4451686400,,1507701260,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,22047343700,,22047343700,,7351046335,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,226,Equatorial Guinea,GNQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,141090400,,141090400,,62252796,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,209206000,,209206000,,71714862,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,368,Iraq,IRQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,356642800,,356642800,,125371663,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3,,3,,36,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,434,Libya,LBY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,71211500,,71211500,,25201076,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,151584000,,151584000,,48676006,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,814531000,,814531000,,289584875,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,473295500,,473295500,,135023747,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,566,Nigeria,NGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1067026100,,1067026100,,460631816,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,579,Norway,NOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,379,,379,,2125,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,591,Panama,PAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,557199000,,557199000,,185179448,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,14441,,14441,,27361,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,436178900,,436178900,,139505623,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,616,Poland,POL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,28,,28,,9,,,6
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1223716600,,1223716600,,359518383,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,662,Saint Lucia,LCA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1412884100,,1412884100,,441142218,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,682,Saudi Arabia,SAU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3751015000,,3751015000,,1348494866,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4787312700,,4787312700,,1498101118,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,702,Singapore,SGP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,215243000,,215243000,,63593087,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3510884800,,3510884800,,959337698,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2,,2,,242,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,257894204,,257894204,,122197156,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8889725700,,8889725700,,2648443199,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2178470600,,2178470600,,739971188,,,0
