Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,70878187613,,70878187613,,28327915514,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,162477042,,162477042,,65830979,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,8,Albania,ALB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,27,,27,,19,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,12,Algeria,DZA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1306943000,,1306943000,,626155281,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,24,Angola,AGO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,314,,314,,227,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,31,Azerbaijan,AZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,28,,28,,20,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,31,Azerbaijan,AZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8,,8,,2,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,32,Argentina,ARG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5244,,5244,,3761,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5653,,5653,,3912,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,40,Austria,AUT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,121929,,121929,,86217,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,40,Austria,AUT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,458841,,458841,,203390,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,44,Bahamas,BHS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,13,,13,,10,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,48,Bahrain,BHR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,163,,163,,115,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,50,Bangladesh,BGD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7873,,7873,,5648,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,51,Armenia,ARM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3,,3,,2,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,56,Belgium,BEL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1879776000,,1879776000,,935703314,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,56,Belgium,BEL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,11070350,,11070350,,5036028,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,68,Bolivia (Plurinational State of),BOL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,136,,136,,96,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,70,Bosnia Herzegovina,BIH,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,200,,200,,141,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,70,Bosnia Herzegovina,BIH,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7,,7,,2,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,281673472,,281673472,,102370401,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,84,Belize,BLZ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4,,4,,4,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,92,Br. Virgin Isds,VGB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,256,,256,,182,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,96,Brunei Darussalam,BRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,365,,365,,259,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,96,Brunei Darussalam,BRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2,,2,,1,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,100,Bulgaria,BGR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,42529,,42529,,30132,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,100,Bulgaria,BGR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,9828,,9828,,7594,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,104,Myanmar,MMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,596,,596,,424,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,112,Belarus,BLR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3257,,3257,,2333,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,116,Cambodia,KHM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,768,,768,,552,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,177225077,,177225077,,66825797,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,30012123,,30012123,,11565437,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,144,Sri Lanka,LKA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1143,,1143,,816,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,148,Chad,TCD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,496988000,,496988000,,204643479,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,152,Chile,CHL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6003,,6003,,4290,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,209252,,209252,,149920,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,170,Colombia,COL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1818,,1818,,1297,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,178,Congo,COG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,244,,244,,172,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,180,Dem. Rep. of the Congo,COD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1,,1,,1,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,188,Costa Rica,CRI,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4847,,4847,,3479,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,191,Croatia,HRV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,9946,,9946,,7002,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,191,Croatia,HRV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,17790,,17790,,13743,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,192,Cuba,CUB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1387,,1387,,992,,,0
