Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,70932029900,,70932029900,,4490556000,,,0
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6239195,,6239195,,2337000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,191,Croatia,HRV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,152175,,152175,,57000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,196,Cyprus,CYP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,61404,,61404,,23000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,268,Georgia,GEO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,122808,,122808,,46000,,,6
H5,2017,2017,2017,6,1,1,Import,376,Israel,ISR,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,93403900,,93403900,,47208000,,,0
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,288,Ghana,GHA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1302835,,1302835,,488000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,300,Greece,GRC,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,723501,,723501,,271000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,320,Guatemala,GTM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,205570,,205570,,77000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,348,Hungary,HUN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,101450,,101450,,38000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,384,Côte d'Ivoire,CIV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,451187,,451187,,169000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,404,Kenya,KEN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,208240,,208240,,78000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,470,Malta,MLT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,74752,,74752,,28000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,566,Nigeria,NGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2669,,2669,,1000,,,6
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,620,Portugal,PRT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2189191,,2189191,,820000,,,6
