Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,96263815317,,96263815317,,36057296059,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,32,Argentina,ARG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,813841832,,813841832,,304838695,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1016298200,,1016298200,,380672270,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1098939917,,1098939917,,411627170,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,925280663,,925280663,,346580059,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4062134856,,4062134856,,1521543673,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,902805314,,902805314,,338161524,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,208,Denmark,DNK,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,135480332,,135480332,,50746528,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,214,Dominican Rep.,DOM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,331488689,,331488689,,124164887,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7152386110,,7152386110,,2679051340,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1684702840,,1684702840,,631034920,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,288,Ghana,GHA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,335202987,,335202987,,125556143,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,292,Gibraltar,GIB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,707915071,,707915071,,265161974,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,360,Indonesia,IDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3764515998,,3764515998,,1410065323,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,372,Ireland,IRL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,83328213,,83328213,,31212039,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2567242618,,2567242618,,961605633,,,6
H4,2017,2017,2017,6,1,2,Export,566,Nigeria,NGA,384,Côte d'Ivoire,CIV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1696799161,,1696799161,,635565809,,,6
