Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,,,6520547952,,6520547952,,3516277463,,,0
H3,2010,2010,2010,6,1,1,Import,586,Pakistan,PAK,364,Iran,IRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,,,942810000,,942810000,,488602211,,,0
H3,2010,2010,2010,6,1,1,Import,586,Pakistan,PAK,512,Oman,OMN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,,,55746000,,55746000,,30744012,,,0
H3,2010,2010,2010,6,1,1,Import,586,Pakistan,PAK,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,,,3507302016,,3507302016,,1895057239,,,0
H3,2010,2010,2010,6,1,1,Import,586,Pakistan,PAK,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,,,47842000,,47842000,,22651438,,,0
H3,2010,2010,2010,6,1,1,Import,586,Pakistan,PAK,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,,,1966847936,,1966847936,,1079222562,,,0
