Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2776459912,,2776459912,,2119058703,,,0
H4,2014,2014,2014,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,273,,273,,1498,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,12,Algeria,DZA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,317213000,,317213000,,261792854,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,83654000,,83654000,,65212202,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,208,Denmark,DNK,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1253470,,1253470,,900142,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,751415,,751415,,593155,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,384,Côte d'Ivoire,CIV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,68389100,,68389100,,53462423,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,434,Libya,LBY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,674622000,,674622000,,488039889,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,409300,,409300,,734257,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,566,Nigeria,NGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,314891000,,314891000,,244956844,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,579,Norway,NOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1094840000,,1094840000,,824664281,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,220434000,,220434000,,178692290,,,0
H4,2014,2014,2014,6,1,2,Export,372,Ireland,IRL,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,273,,273,,1498,,,0
H4,2014,2014,2014,6,1,1,Import,372,Ireland,IRL,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2627,,2627,,10360,,,0
