Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3933,,3933,,5975,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,28422863971,,28422863971,,22017520516,,,0
H4,2014,2014,2014,6,1,1,Import,12,Algeria,DZA,8,Albania,ALB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,20,,20,,350,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,56,Belgium,BEL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1972600591,,1972600591,,1568403943,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,681776547,,681776547,,541869504,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1538026371,,1538026371,,1275630990,,,0
H4,2014,2014,2014,6,1,1,Import,12,Algeria,DZA,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3465,,3465,,1187,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,522115723,,522115723,,437855413,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,246,Finland,FIN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,80181770,,80181770,,67226653,,,0
H4,2014,2014,2014,6,1,1,Import,12,Algeria,DZA,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2,,2,,235,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3082821505,,3082821505,,2334414996,,,0
H4,2014,2014,2014,6,1,1,Import,12,Algeria,DZA,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,200,,200,,1841,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,493597211,,493597211,,351242617,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,360,Indonesia,IDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,454254809,,454254809,,380579789,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,372,Ireland,IRL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,401960186,,401960186,,308060662,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4815992680,,4815992680,,3674560012,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3918883204,,3918883204,,2955069438,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,620,Portugal,PRT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1019934633,,1019934633,,775424792,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,520791678,,520791678,,347321528,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,702,Singapore,SGP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,162462546,,162462546,,131150979,,,0
H4,2014,2014,2014,6,1,1,Import,12,Algeria,DZA,724,Spain,ESP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,230,,230,,727,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,724,Spain,ESP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2445092873,,2445092873,,1931577392,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,757,Switzerland,CHE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,38940346,,38940346,,35267617,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,764,Thailand,THA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,411295485,,411295485,,338513130,,,0
H4,2014,2014,2014,6,1,1,Import,12,Algeria,DZA,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4,,4,,894,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4973469657,,4973469657,,3881448281,,,0
H4,2014,2014,2014,6,1,1,Import,12,Algeria,DZA,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,12,,12,,742,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,709862773,,709862773,,558820238,,,0
H4,2014,2014,2014,6,1,2,Export,12,Algeria,DZA,862,Venezuela,VEN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,178803383,,178803383,,123082542,,,0
