Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,1,Import,699,India,IND,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,189407430312,,189407430312,,135826203012,,,0
H4,2014,2014,2014,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1681148,,1681148,,561674,,,6
H4,2014,2014,2014,6,1,1,Import,699,India,IND,8,Albania,ALB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,165395000,,165395000,,96504440,,,0
H4,2014,2014,2014,6,1,1,Import,699,India,IND,12,Algeria,DZA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,393674000,,393674000,,297558507,,,0
H4,2014,2014,2014,6,1,1,Import,699,India,IND,24,Angola,AGO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7243898976,,7243898976,,5462948213,,,0
H4,2014,2014,2014,6,1,1,Import,699,India,IND,31,Azerbaijan,AZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,499209984,,499209984,,415558801,,,0
H4,2014,2014,2014,6,1,1,Import,699,India,IND,32,Argentina,ARG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,299819008,,299819008,,215666163,,,0
H4,2014,2014,2014,6,1,1,Import,699,India,IND,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,94695000,,94695000,,52949882,,,0
H4,2014,2014,2014,6,1,1,Import,699,India,IND,44,Bahamas,BHS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,682220016,,682220016,,499384504,,,0
H4,2014,2014,2014,6,1,2,Export,699,India,IND,50,Bangladesh,BGD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2000,,2000,,1707,,,0
