Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4252000000,,4252000000,,3044000238,,,0
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4757000000,,4757000000,,3050496068,,,0
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,118000000,,118000000,,84518707,,,0
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,34000000,,34000000,,27550188,,,0
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,300,Greece,GRC,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,418000000,,418000000,,271506985,,,0
H4,2014,2014,2014,6,1,1,Import,818,Egypt,EGY,368,Iraq,IRQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1025000000,,1025000000,,677198051,,,0
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,817000000,,817000000,,584402983,,,0
H4,2014,2014,2014,6,1,1,Import,818,Egypt,EGY,414,Kuwait,KWT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3227000000,,3227000000,,2366802186,,,0
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,414,Kuwait,KWT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,473000000,,473000000,,272920105,,,0
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2641000000,,2641000000,,1632749371,,,0
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,702,Singapore,SGP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,80000000,,80000000,,33342566,,,0
H4,2014,2014,2014,6,1,2,Export,818,Egypt,EGY,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,176000000,,176000000,,143505162,,,0
