Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5618124,,5618124,,3484504,,,0
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4,,4,,1,,,0
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,20,,20,,29,,,0
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,16000,,16000,,81254,,,0
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,579,Norway,NOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1,,1,,5,,,0
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,710,South Africa,ZAF,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,33210,,33210,,53632,,,0
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,784,United Arab Emirates,ARE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5568855,,5568855,,3349540,,,0
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,804,Ukraine,UKR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5,,5,,11,,,0
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,23,,23,,11,,,0
H4,2014,2014,2014,6,1,1,Import,834,United Rep. of Tanzania,TZA,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6,,6,,20,,,0
