Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,489057216402,,489057216402,,359146646904,,,6
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5809724795,,,,4459153934,,,6
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,8,Albania,ALB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,647469450,,647469450,,347388472,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,12,Algeria,DZA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,23867588100,,23867588100,,19110319178,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,12,Algeria,DZA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,201,,201,,1469,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,24,Angola,AGO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,16504525700,,16504525700,,11550640398,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,24,Angola,AGO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,27,,27,,248,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,31,Azerbaijan,AZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,21998594660,,21998594660,,17098108741,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7,,7,,139,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,76,,76,,219,,,6
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,48,Bahrain,BHR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7,,7,,15,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,68,Bolivia (Plurinational State of),BOL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,39349041,,39349041,,33026331,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,70,Bosnia Herzegovina,BIH,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,165,,165,,88,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3020467801,,3020467801,,1871699488,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1520099,,1520099,,822665,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,84,Belize,BLZ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7592000,,7592000,,6258279,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,96,Brunei Darussalam,BRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,56,,56,,98,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1975690000,,1975690000,,1424595248,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,40,,40,,941,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3023594022,,3023594022,,2306957054,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,9,,9,,19,,,6
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,132,Cabo Verde,CPV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,17,,17,,457,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,152,Chile,CHL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,138970000,,138970000,,113996139,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,249,,249,,2147,,,6
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1351770519,,1351770519,,1087875733,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,170,Colombia,COL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7075108303,,7075108303,,4455241100,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,170,Colombia,COL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,9357,,9357,,28864,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,178,Congo,COG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1700979100,,1700979100,,1259257191,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,178,Congo,COG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,94,,94,,1325,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,180,Dem. Rep. of the Congo,COD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,241071010,,241071010,,145403931,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,192,Cuba,CUB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,55906,,55906,,148785,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,218,Ecuador,ECU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,104368000,,104368000,,63499419,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,218,Ecuador,ECU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1300,,1300,,4236,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,226,Equatorial Guinea,GNQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5490545600,,5490545600,,4247311459,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,226,Equatorial Guinea,GNQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,82,,82,,976,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,231,Ethiopia,ETH,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8658,,8658,,97531,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,266,Gabon,GAB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1379003010,,1379003010,,969213241,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,266,Gabon,GAB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8,,8,,10,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,268,Georgia,GEO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,199609000,,199609000,,137981355,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,288,Ghana,GHA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2158701300,,2158701300,,1618590694,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,288,Ghana,GHA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,880,,880,,6227,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,292,Gibraltar,GIB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,131661000,,131661000,,112286513,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,304,Greenland,GRL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1,,1,,1,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,316,Guam,GUM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4,,4,,2,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,320,Guatemala,GTM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,149633000,,149633000,,84998962,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,320,Guatemala,GTM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4,,4,,2,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,324,Guinea,GIN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4,,4,,1,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,360,Indonesia,IDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2,,2,,3,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,364,Iran,IRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,340171000,,340171000,,229499459,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,364,Iran,IRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1500,,1500,,2462,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,368,Iraq,IRQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,22798322300,,22798322300,,15258413558,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,376,Israel,ISR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,60,,60,,1701,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,384,Côte d'Ivoire,CIV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,447168100,,447168100,,337959183,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,384,Côte d'Ivoire,CIV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,32,,32,,21,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,388,Jamaica,JAM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1600,,1600,,4693,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,392,Japan,JPN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,120,,120,,33,,,6
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,392,Japan,JPN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4,,4,,2,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,398,Kazakhstan,KAZ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,35966029600,,35966029600,,27826876878,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,410,Rep. of Korea,KOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1400,,1400,,271,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,410,Rep. of Korea,KOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2027674170,,2027674170,,1539673008,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,414,Kuwait,KWT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4630553000,,4630553000,,3143029994,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,422,Lebanon,LBN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,18,,18,,3,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,434,Libya,LBY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,17398925000,,17398925000,,12956387717,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,434,Libya,LBY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1988,,,,1526,,,6
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,282,,282,,1582,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,10421,,10421,,8105,,,6
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,478,Mauritania,MRT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,133294700,,133294700,,94875778,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,478,Mauritania,MRT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,19,,19,,161,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,484,Mexico,MEX,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,10131113000,,10131113000,,6131888846,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,484,Mexico,MEX,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,102,,102,,6283,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,490,"Other Asia, nes",,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2,,2,,6,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,498,Rep. of Moldova,MDA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,195857,,195857,,94161,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,504,Morocco,MAR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3948,,3948,,11146,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,512,Oman,OMN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,41,,41,,114,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,512,Oman,OMN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2,,2,,2,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,533,Aruba,ABW,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,14713900,,14713900,,11298385,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,535,Bonaire,BES,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,121530000,,121530000,,88007972,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,554,New Zealand,NZL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,28,,28,,7,,,0
H4,2014,2014,2014,6,1,1,Import,97,EU-28,EU2,558,Nicaragua,NIC,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8,,8,,63,,,0
H4,2014,2014,2014,6,1,2,Export,97,EU-28,EU2,562,Niger,NER,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3,,3,,1,,,0
