Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,5656480466,,5656480466,,949138526,,,0
H1,2002,2002,2002,6,1,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,3024721161,,3024721161,,598207371,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,24,Angola,AGO,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,267878687,,267878687,,43268248,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,52,Barbados,BRB,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,98227760,,98227760,,16126747,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,76,Brazil,BRA,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,703712841,,703712841,,109199904,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,124,Canada,CAN,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,96,,96,,180,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,170,Colombia,COL,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,312779185,,312779185,,48039112,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,178,Congo,COG,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,802425244,,802425244,,144778753,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,196,Cyprus,CYP,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,81817450,,81817450,,7420896,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,218,Ecuador,ECU,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,15684237,,15684237,,2427109,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,251,France,FRA,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,4013638,,4013638,,76327,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,266,Gabon,GAB,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,698781221,,698781221,,117602455,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,566,Nigeria,NGA,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,545158373,,545158373,,87710368,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,740,Suriname,SUR,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,87233698,,87233698,,10611155,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,842,USA,USA,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,13500,,13500,,3143,,,0
H1,2002,2002,2002,6,1,2,Export,780,Trinidad and Tobago,TTO,842,USA,USA,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,3024721161,,3024721161,,598207371,,,0
H1,2002,2002,2002,6,1,1,Import,780,Trinidad and Tobago,TTO,862,Venezuela,VEN,,,,,,,,270900,"Petroleum oils, oils from bituminous minerals, crude",8,Weight in kilograms,,,2038754536,,2038754536,,361874129,,,0
