Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,178436733091,,178436733091,,145720786580,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,12,Algeria,DZA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,133738768,,133738768,,109231101,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,24,Angola,AGO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,262070400,,262070400,,214765772,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1134285696,,1134285696,,990973900,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,44,Bahamas,BHS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,78848240,,78848240,,73059381,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,96,Brunei Darussalam,BRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,407115040,,407115040,,346812324,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,34894332,,34894332,,25880971,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,148,Chad,TCD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,246280448,,246280448,,186865178,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6700079,,6700079,,5572348,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,218,Ecuador,ECU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1272529152,,1272529152,,887301798,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,266,Gabon,GAB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2669550592,,2669550592,,2247658393,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,360,Indonesia,IDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6085378560,,6085378560,,4913998857,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,364,Iran,IRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8936501248,,8936501248,,6876300909,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,368,Iraq,IRQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3361085696,,3361085696,,2568541294,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,398,Kazakhstan,KAZ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,69377760,,69377760,,56176294,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,414,Kuwait,KWT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,13550437376,,13550437376,,10473193512,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,434,Libya,LBY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,349695224,,349695224,,307952047,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1037294720,,1037294720,,896108509,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,512,Oman,OMN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3918035968,,3918035968,,3088162466,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,566,Nigeria,NGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,127181328,,127181328,,114059990,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,579,Norway,NOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,61806612,,61806612,,55260055,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,634,Qatar,QAT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,21812305216,,21812305216,,18298167559,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,643,Russian Federation,RUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,12139079680,,12139079680,,10139707254,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,682,Saudi Arabia,SAU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,57035141120,,57035141120,,46325721615,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,704,Viet Nam,VNM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2491790848,,2491790848,,2185785843,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,729,Sudan,SDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,536046048,,536046048,,443738663,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,784,United Arab Emirates,ARE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,40001645308,,40001645308,,33313983589,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,862,Venezuela,VEN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,565297664,,565297664,,483499565,,,0
H4,2013,2013,2013,6,1,1,Import,392,Japan,JPN,887,Yemen,YEM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,112619968,,112619968,,92307395,,,0
