Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,6,1,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,34301,,34301,,160940,,,0
H4,2013,2013,2013,6,1,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,457309569,,457309569,,277350720,,,0
H4,2013,2013,2013,6,1,2,Export,320,Guatemala,GTM,52,Barbados,BRB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,37097314,,37097314,,24284034,,,0
H4,2013,2013,2013,6,1,2,Export,320,Guatemala,GTM,222,El Salvador,SLV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,17,,17,,2640,,,0
H4,2013,2013,2013,6,1,1,Import,320,Guatemala,GTM,410,Rep. of Korea,KOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,21303,,21303,,134685,,,0
H4,2013,2013,2013,6,1,2,Export,320,Guatemala,GTM,484,Mexico,MEX,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1,,1,,30,,,0
H4,2013,2013,2013,6,1,2,Export,320,Guatemala,GTM,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,52,,52,,100,,,0
H4,2013,2013,2013,6,1,2,Export,320,Guatemala,GTM,558,Nicaragua,NIC,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,15,,15,,2640,,,0
H4,2013,2013,2013,6,1,1,Import,320,Guatemala,GTM,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,12998,,12998,,26255,,,0
H4,2013,2013,2013,6,1,2,Export,320,Guatemala,GTM,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,420212170,,420212170,,253061276,,,0
