Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,761,,761,,9276,,,0
H4,2013,2013,2013,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,40863912754,,40863912754,,27644198008,,,0
H4,2013,2013,2013,6,1,2,Export,170,Colombia,COL,44,Bahamas,BHS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,475588988,,475588988,,323474248,,,0
H4,2013,2013,2013,6,1,1,Import,170,Colombia,COL,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,14,,14,,420,,,0
H4,2013,2013,2013,6,1,2,Export,170,Colombia,COL,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,143511102,,143511102,,104948189,,,0
H4,2013,2013,2013,6,1,2,Export,170,Colombia,COL,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,73479567,,73479567,,50022590,,,0
H4,2013,2013,2013,6,1,2,Export,170,Colombia,COL,152,Chile,CHL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,690903403,,690903403,,494730818,,,0
H4,2013,2013,2013,6,1,1,Import,170,Colombia,COL,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,203,,203,,575,,,0
H4,2013,2013,2013,6,1,2,Export,170,Colombia,COL,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6299493460,,6299493460,,4295078231,,,0
H4,2013,2013,2013,6,1,1,Import,170,Colombia,COL,218,Ecuador,ECU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,18,,18,,394,,,0
H4,2013,2013,2013,6,1,2,Export,170,Colombia,COL,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,143599155,,143599155,,105118815,,,0
H4,2013,2013,2013,6,1,2,Export,170,Colombia,COL,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,572851059,,572851059,,397616789,,,0
