Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6405408770,,6405408770,,5335167044,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3388887269,,3388887269,,2828404678,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,392,Japan,JPN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,87887300,,87887300,,61012359,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,430,Liberia,LBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,38090336,,38090336,,29787273,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,149614150,,149614150,,117433549,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,470,Malta,MLT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,21764896,,21764896,,19438251,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,554,New Zealand,NZL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,187072230,,187072230,,156593939,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,864048120,,864048120,,735518423,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,706,Somalia,SOM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,750,,750,,1399,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,710,South Africa,ZAF,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,135358339,,135358339,,111111468,,,0
H4,2012,2012,2012,6,1,2,Export,887,Yemen,YEM,764,Thailand,THA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1532685380,,1532685380,,1275865707,,,0
