Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8876983,,8876983,,6802912,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,37252952703,,37252952703,,26556825737,,,0
H4,2012,2012,2012,6,1,4,Re-Import,170,Colombia,COL,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8876788,,8876788,,6799119,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,44,Bahamas,BHS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,469890825,,469890825,,352807988,,,0
H4,2012,2012,2012,6,1,1,Import,170,Colombia,COL,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1,,1,,256,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,153915174,,153915174,,102461638,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,152,Chile,CHL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1635893616,,1635893616,,1223053645,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3120418351,,3120418351,,2221312587,,,0
H4,2012,2012,2012,6,1,1,Import,170,Colombia,COL,170,Colombia,COL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8876788,,8876788,,6799119,,,0
H4,2012,2012,2012,6,1,4,Re-Import,170,Colombia,COL,170,Colombia,COL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,8876788,,8876788,,6799119,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,77167797,,77167797,,53080945,,,0
H4,2012,2012,2012,6,1,1,Import,170,Colombia,COL,320,Guatemala,GTM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,17,,17,,882,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,344,"China, Hong Kong SAR",HKG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,578765754,,578765754,,360250529,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,360,Indonesia,IDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,146647641,,146647641,,114710379,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,69820737,,69820737,,51335816,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,384,Côte d'Ivoire,CIV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,147039101,,147039101,,105590579,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,279342042,,279342042,,209419407,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,692206242,,692206242,,489109738,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,531,Curaçao,CUW,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,744031548,,744031548,,527603137,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,533,Aruba,ABW,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,68488385,,68488385,,49434078,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,591,Panama,PAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3495174782,,3495174782,,2424844203,,,0
H4,2012,2012,2012,6,1,1,Import,170,Colombia,COL,604,Peru,PER,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,145,,145,,2202,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,604,Peru,PER,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,505310442,,505310442,,373858925,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1721789672,,1721789672,,1149677924,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,702,Singapore,SGP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,141120735,,141120735,,103356058,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,710,South Africa,ZAF,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,150490074,,150490074,,106614820,,,0
H4,2012,2012,2012,6,1,1,Import,170,Colombia,COL,724,Spain,ESP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,10,,10,,6,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,724,Spain,ESP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3041322667,,3041322667,,2107154709,,,0
H4,2012,2012,2012,6,1,2,Export,170,Colombia,COL,780,Trinidad and Tobago,TTO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,669798444,,669798444,,499890286,,,0
H4,2012,2012,2012,6,1,1,Import,170,Colombia,COL,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5,,5,,261,,,0
