Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,774133,,774133,,414173,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,120174205238,,120174205238,,32999367380,,,0
H4,2016,2016,2016,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,123028,,123028,,193552,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,48,Bahrain,BHR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,250,,250,,1026,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,15,,15,,408,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,23,,23,,10906,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,364,Iran,IRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,32,,32,,178,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,364,Iran,IRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,131,,131,,27389,,,0
H4,2016,2016,2016,6,1,3,Re-Export,784,United Arab Emirates,ARE,364,Iran,IRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,131,,131,,27389,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,368,Iraq,IRQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,536,,536,,1029,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,414,Kuwait,KWT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,27,,27,,1760,,,0
H4,2016,2016,2016,6,1,3,Re-Export,784,United Arab Emirates,ARE,414,Kuwait,KWT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,27,,27,,1760,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,490,"Other Asia, nes",,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,117902629230,,117902629230,,32375071345,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,512,Oman,OMN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,771844,,771844,,340730,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,512,Oman,OMN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,440926,,440926,,467506,,,0
H4,2016,2016,2016,6,1,3,Re-Export,784,United Arab Emirates,ARE,512,Oman,OMN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,122271,,122271,,156835,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,724,,724,,794,,,0
H4,2016,2016,2016,6,1,3,Re-Export,784,United Arab Emirates,ARE,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3,,3,,45,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,566,Nigeria,NGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,98,,98,,96,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,568,"Other Europe, nes",,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,918345840,,918345840,,252170052,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,577,"Other Africa, nes",,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1023157050,,1023157050,,280950329,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,579,Norway,NOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,56,,56,,50,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,586,Pakistan,PAK,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6,,6,,17,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,634,Qatar,QAT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,849,,849,,4147,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,637,"North America and Central America, nes",,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,329406660,,329406660,,90452301,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,682,Saudi Arabia,SAU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,68,,68,,56,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,682,Saudi Arabia,SAU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,31500,,31500,,63009,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,192000,,192000,,153772,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,710,South Africa,ZAF,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,9,,9,,98,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,729,Sudan,SDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,37,,37,,245,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,729,Sudan,SDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,492,,492,,7407,,,0
H4,2016,2016,2016,6,1,3,Re-Export,784,United Arab Emirates,ARE,729,Sudan,SDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,492,,492,,7407,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,764,Thailand,THA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5,,5,,408,,,0
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,792,Turkey,TUR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,22,,22,,84,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,795,Turkmenistan,TKM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,209,,209,,11419,,,0
