Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,522000723320,,,,161276286690,,,6
H4,2016,2016,2016,6,1,2,Export,97,EU-28,EU2,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,11901762659,,,,4097994227,,,6
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,8,Albania,ALB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,537320000,,537320000,,100506478,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,12,Algeria,DZA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,17430790000,,17430790000,,6172735203,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,24,Angola,AGO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,12923700035,,12923700035,,3945599888,,,0
H4,2016,2016,2016,6,1,2,Export,97,EU-28,EU2,24,Angola,AGO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,12,,12,,33,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,31,Azerbaijan,AZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,24180500000,,24180500000,,8094260872,,,0
H4,2016,2016,2016,6,1,2,Export,97,EU-28,EU2,31,Azerbaijan,AZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5454,,,,1878,,,6
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,32,Argentina,ARG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,13,,13,,54,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,324,,324,,1529,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,44,Bahamas,BHS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,32,,32,,958,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,48,Bahrain,BHR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,17,,17,,71,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,68,Bolivia (Plurinational State of),BOL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4552,,,,1406,,,6
H4,2016,2016,2016,6,1,2,Export,97,EU-28,EU2,70,Bosnia Herzegovina,BIH,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,456,,456,,12883,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4006250461,,4006250461,,913579814,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2226540113,,2226540113,,624399696,,,0
H4,2016,2016,2016,6,1,2,Export,97,EU-28,EU2,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,880,,880,,303,,,6
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2036244000,,2036244000,,640046926,,,0
H4,2016,2016,2016,6,1,2,Export,97,EU-28,EU2,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,875255000,,875255000,,345750477,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,148,Chad,TCD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,400961310,,400961310,,107294584,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,337,,337,,710,,,0
H4,2016,2016,2016,6,1,2,Export,97,EU-28,EU2,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5773060000,,5773060000,,2017703527,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,170,Colombia,COL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3358430000,,3358430000,,796789140,,,0
H4,2016,2016,2016,6,1,2,Export,97,EU-28,EU2,170,Colombia,COL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3924,,3924,,9675,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,178,Congo,COG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1083850242,,1083850242,,343076092,,,0
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,180,Dem. Rep. of the Congo,COD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,259734000,,259734000,,71378724,,,0
H4,2016,2016,2016,6,1,2,Export,97,EU-28,EU2,180,Dem. Rep. of the Congo,COD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,276,,276,,95,,,6
H4,2016,2016,2016,6,1,1,Import,97,EU-28,EU2,188,Costa Rica,CRI,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4965,,4965,,3137,,,0
