Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,808790437,,808790437,,278747010,,,0
H4,2016,2016,2016,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2696693469,,2696693469,,739876722,,,0
H4,2016,2016,2016,6,1,2,Export,32,Argentina,ARG,44,Bahamas,BHS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,132668279,,132668279,,40114559,,,0
H4,2016,2016,2016,6,1,1,Import,32,Argentina,ARG,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,68482225,,68482225,,25115000,,,0
H4,2016,2016,2016,6,1,1,Import,32,Argentina,ARG,152,Chile,CHL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4,,4,,26,,,0
H4,2016,2016,2016,6,1,2,Export,32,Argentina,ARG,152,Chile,CHL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,54871551,,54871551,,17290832,,,0
H4,2016,2016,2016,6,1,2,Export,32,Argentina,ARG,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1311591135,,1311591135,,378030548,,,0
H4,2016,2016,2016,6,1,2,Export,32,Argentina,ARG,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,294732865,,294732865,,89697213,,,0
H4,2016,2016,2016,6,1,1,Import,32,Argentina,ARG,566,Nigeria,NGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,665981000,,665981000,,222735743,,,0
H4,2016,2016,2016,6,1,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,74327208,,74327208,,30896240,,,0
H4,2016,2016,2016,6,1,2,Export,32,Argentina,ARG,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,902829639,,902829639,,214743570,,,0
