Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5976412253,,5976412253,,2182825889,,,0
H4,2015,2015,2015,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,81521711,,81521711,,30167960,,,0
H4,2015,2015,2015,6,1,1,Import,348,Hungary,HUN,56,Belgium,BEL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,104,,104,,153,,,0
H4,2015,2015,2015,6,1,2,Export,348,Hungary,HUN,203,Czechia,CZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,21078272,,21078272,,7807944,,,0
H4,2015,2015,2015,6,1,1,Import,348,Hungary,HUN,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,26151,,26151,,64541,,,0
H4,2015,2015,2015,6,1,1,Import,348,Hungary,HUN,368,Iraq,IRQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1108684318,,1108684318,,388508556,,,0
H4,2015,2015,2015,6,1,1,Import,348,Hungary,HUN,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,710,,710,,583,,,0
H4,2015,2015,2015,6,1,2,Export,348,Hungary,HUN,616,Poland,POL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2443420,,2443420,,853555,,,0
H4,2015,2015,2015,6,1,1,Import,348,Hungary,HUN,643,Russian Federation,RUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4867323000,,4867323000,,1794115048,,,0
H4,2015,2015,2015,6,1,2,Export,348,Hungary,HUN,688,Serbia,SRB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,18,,18,,50,,,0
H4,2015,2015,2015,6,1,2,Export,348,Hungary,HUN,703,Slovakia,SVK,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,58000000,,58000000,,21506407,,,0
H4,2015,2015,2015,6,1,1,Import,348,Hungary,HUN,705,Slovenia,SVN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,377970,,377970,,137008,,,0
H4,2015,2015,2015,6,1,2,Export,348,Hungary,HUN,757,Switzerland,CHE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1,,1,,4,,,0
