Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,4173,,4173,,18267,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,42489028943,,42489028943,,12834380107,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,44,Bahamas,BHS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2173563312,,2173563312,,650600797,,,0
H4,2015,2015,2015,6,1,1,Import,170,Colombia,COL,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,7,,7,,100,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,224003157,,224003157,,74224652,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,152,Chile,CHL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2520756,,2520756,,880606,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6334047426,,6334047426,,1796758377,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,14700000,,14700000,,3771600,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,153724809,,153724809,,47315511,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,301135821,,301135821,,95768533,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,384,Côte d'Ivoire,CIV,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,259863513,,259863513,,88532144,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,388,Jamaica,JAM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,46184019,,46184019,,10183733,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,392,Japan,JPN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,432853113,,432853113,,100719468,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,410,Rep. of Korea,KOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,143848320,,143848320,,47820270,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,146941641,,146941641,,54111509,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,490,"Other Asia, nes",,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,73484565,,73484565,,25481648,,,0
H4,2015,2015,2015,6,1,1,Import,170,Colombia,COL,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1572,,1572,,1887,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,471676107,,471676107,,141101067,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,533,Aruba,ABW,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2298988535,,2298988535,,724744235,,,0
H4,2015,2015,2015,6,1,2,Export,170,Colombia,COL,591,Panama,PAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6599314406,,6599314406,,2033968980,,,0
