Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,6460738343,,6460738343,,2434036532,,,0
H4,2015,2015,2015,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,28031998,,28031998,,9658021,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,40,Austria,AUT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,192,,192,,1531,,,0
H4,2015,2015,2015,6,1,2,Export,703,Slovakia,SVK,40,Austria,AUT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,9653650,,9653650,,3634264,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,203,Czechia,CZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,405111,,405111,,158688,,,0
H4,2015,2015,2015,6,1,2,Export,703,Slovakia,SVK,233,Estonia,EST,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,27348,,27348,,34915,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1,,1,,73,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1,,1,,49,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,348,Hungary,HUN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,58000000,,58000000,,21654595,,,0
H4,2015,2015,2015,6,1,2,Export,703,Slovakia,SVK,348,Hungary,HUN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,18351000,,18351000,,5988842,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,568,"Other Europe, nes",,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,10580758,,10580758,,15601821,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,616,Poland,POL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,9400,,9400,,8350,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,643,Russian Federation,RUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5854992000,,5854992000,,2198444917,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,757,Switzerland,CHE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,880,,880,,4792,,,0
H4,2015,2015,2015,6,1,1,Import,703,Slovakia,SVK,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,536750000,,536750000,,198161717,,,0
