Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,6,1,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1848215447,,1848215447,,771540017,,,0
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,2143421665,,2143421665,,1624697835,,,6
H4,2015,2015,2015,6,1,1,Import,120,Cameroon,CMR,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3,,3,,4223,,,0
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,351,,351,,71,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,434657279,,434657279,,329465105,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,178,Congo,COG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3,,3,,3431,,,6
H4,2015,2015,2015,6,1,1,Import,120,Cameroon,CMR,226,Equatorial Guinea,GNQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,156493818,,156493818,,59393521,,,0
H4,2015,2015,2015,6,1,1,Import,120,Cameroon,CMR,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,72,,72,,175,,,0
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,251,France,FRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,36201408,,36201408,,27440246,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,372,Ireland,IRL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,10,,10,,10,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,381,Italy,ITA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,36201404,,36201404,,27440238,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,470,Malta,MLT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,5,,5,,45,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,528,Netherlands,NLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,36201521,,36201521,,27440513,,,6
H4,2015,2015,2015,6,1,1,Import,120,Cameroon,CMR,566,Nigeria,NGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,1691718316,,1691718316,,712137541,,,0
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,579,Norway,NOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,72402808,,72402808,,54880475,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,620,Portugal,PRT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,361816658,,361816658,,274252762,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,799858151,,799858151,,606283051,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,710,South Africa,ZAF,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,58412358,,58412358,,44275879,,,6
H4,2015,2015,2015,6,1,2,Export,120,Cameroon,CMR,724,Spain,ESP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,210649776,,210649776,,159670048,,,6
H4,2015,2015,2015,6,1,1,Import,120,Cameroon,CMR,784,United Arab Emirates,ARE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,,,3236,,3236,,2284,,,0
